,filename,LCD,PLD,LFPD,density cm3_g,ASA_m2_cm3,NASA_m2_cm3,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,fomula,Cu,H,C,N,O,K,Pb,S,Zn,Co,Yb,Cs,Si,Cd,Cl,Dy,Ni,B,Th,Br,V,P,Ag,Mo,Gd,Na,Ba,Mn,Fe,Pt,F,Lu,W,Sm,In,Sc,Tb,Mg,La,Pd,I,Al,Ce,Cr,Ti,Zr,Nd,Pr,Eu,Y,Hf,U,Li,Rh,Ga,Se,Hg,Ca,Er,Ho,Re,Sr,Ru,Ge,Bi,Sn,Sb,Rb,Tm,Be,Ir,As,Nb,Au,Te,Np,Pu,all_electronegativity,metal_electronegativity,nonmetal_electronegativity,atom_number,volume,density g/cc
410,FOFHEO_clean,6.41067,5.52308,6.4074,2.22496,990.681,0,0.446,0.200453,0,"Ga,Mn",No,0,clean,Y,Mn4 Ga16 P16 C8 O96 F8,0,0,8,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.68,35.16,417.52,148,2697.863766,2.224985801
411,FOFTOL_clean,6.86591,4.62367,6.86591,1.13764,1540.19,0,0.5824,0.511939,0,Cd,Yes,Cd,clean,Y,Cd6 H84 C136 N8 O28,0,84,136,8,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.38,10.14,652.24,262,4309.825087,1.137621364
412,FOPFAS_clean,20.99168,6.62083,20.99168,0.583055,2159.7,0,0.7806,1.33881,0,Cu,Yes,Cu,clean,Y,Cu96 H1152 C1920 O384,96,1152,1920,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933.76,182.4,8751.36,3552,103856.1385,0.583047024
413,FOPTOU_clean,5.99188,4.04402,5.19077,1.42676,820.695,0,0.3986,0.279373,0,"Li,Fe,K",Yes,"Li,K",clean,Y,K40 Li16 Fe48 H336 C304 N48 O316,0,336,304,48,316,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883.68,136.32,2747.36,1108,16379.53596,1.426765919
414,FOQNIK_clean,5.46061,4.28764,5.45105,1.39446,1294.07,0,0.546,0.391549,0,Cu,Yes,Cu,clean,Y,Cu12 H40 C128 N24 O104,12,40,128,24,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867.92,22.8,845.12,308,5168.520963,1.394460852
415,FOQNOQ01_clean,5.8632,5.042,5.82773,1.375,1086.49,181.915,0.54,0.392729,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N16 O96,12,56,112,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.48,22.8,787.68,292,4739.19164,1.374994308
416,FOQNOQ02_clean,5.77332,4.6821,5.75387,1.37197,1078.45,190.643,0.5392,0.393013,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N16 O96,12,56,112,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.48,22.8,787.68,292,4749.658905,1.371964106
417,FOQNOQ_clean,5.74039,4.59611,5.66519,1.31962,1294.45,0.224512,0.5432,0.411634,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N16 O88,12,56,112,16,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.96,22.8,760.16,284,4777.012081,1.319615775
418,FOQNUW01_clean,6.20702,4.77029,6.1269,1.35255,1350.08,0,0.5374,0.397323,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N16 O96,12,56,112,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.48,22.8,787.68,292,4817.83637,1.352549367
419,FOQNUW02_clean,6.26085,4.86283,6.24492,1.35147,1329.33,0.0525445,0.5542,0.410073,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N16 O96,12,56,112,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.48,22.8,787.68,292,4821.694418,1.351467133
420,FOQNUW_clean,6.24181,4.91804,6.10517,1.36057,1316.22,0,0.552,0.405711,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N16 O96,12,56,112,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.48,22.8,787.68,292,4789.424267,1.360573039
421,FOQPAE01_clean,6.12529,4.88917,6.10135,1.39855,1351.73,0,0.5504,0.393551,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N20 O104,12,56,112,20,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.16,22.8,827.36,304,4877.877977,1.398546106
422,FOQPAE02_clean,6.1209,4.89143,6.11396,1.39791,1360.89,0,0.5506,0.393874,0,Cu,Yes,Cu,clean,Y,Cu12 H56 C112 N20 O104,12,56,112,20,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.16,22.8,827.36,304,4880.104064,1.397908152
423,FORWAL_clean,6.09772,3.45398,5.95541,1.14086,1067.63,0,0.5034,0.441246,0,"Na,Fe",Yes,Na,clean,Y,Na4 Fe4 H132 C84 O72,0,132,84,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.32,11.04,752.28,296,3797.803321,1.140856744
424,FORXAM_clean,18.92754,6.8057,18.91027,0.795308,2161.02,0,0.7312,0.919393,0,Zn,Yes,Zn,clean,Y,Zn96 H1248 C1344 N48 O384,0,1248,1344,48,384,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7798.08,158.4,7639.68,3120,63669.37099,0.79534648
425,FORXIU_clean,23.85454,9.25578,23.83414,0.538882,1947.73,0,0.8106,1.50423,0,Zn,Yes,Zn,clean,Y,Zn96 H1344 C1536 N48 O384,0,1344,1536,48,384,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8498.88,158.4,8340.48,3408,101370.6943,0.538905069
426,FOSTOY_clean,11.96802,7.0236,11.96802,0.654669,2141.84,0,0.7566,1.1557,0,In,No,0,clean,Y,In36 H414 C1620 O306,0,414,1620,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6158.52,64.08,6094.44,2376,73314.45478,0.654659866
427,FOXKIO_clean,3.7271,2.51164,3.71163,1.38851,0,70.949,0.3864,0.278283,0,Mg,Yes,Mg,clean,N,Mg6 H52 C76 N4 O20,0,52,76,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.02,7.86,389.16,158,1778.426335,1.388496809
428,FUDQIF_clean,4.3814,3.86214,4.3814,1.57387,569.294,0,0.4502,0.286047,0,"Si,Zn",No,0,clean,Y,Zn1 Si1 H8 C8 N4 F6,0,8,8,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.59,1.65,75.94,28,387.88939,1.573941444
429,FUHJOJ_clean,6.00539,3.60827,6.00353,1.22184,1103.63,0,0.4852,0.397107,0,Co,No,0,clean,Y,Co8 H128 C124 N48 O36,0,128,124,48,36,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.6,15.04,867.56,344,4536.714982,1.221822374
430,FUNQEM_clean,4.27929,2.71979,4.27929,1.4918,0,343.426,0.4544,0.304598,0,Eu,No,0,clean,Y,Eu12 H192 C288 N52 O140,0,192,288,52,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796.48,0,1796.48,684,9399.633202,1.491794381
431,FUSWIA_clean,6.8215,4.65267,6.8215,0.984162,2196.23,0,0.6442,0.654567,0,Cu,Yes,Cu,clean,Y,Cu6 H32 C48 N40 Cl4,6,32,48,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.44,11.4,327.04,130,2855.103909,0.984145434
432,FUTZIF_clean,5.6655,4.98419,5.65746,1.25322,1742.86,0,0.5754,0.459137,0,Zn,Yes,Zn,clean,Y,Zn32 H72 C304 N16 O168,0,72,304,16,168,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612.96,52.8,1560.16,592,11565.20083,1.253303857
433,FUVBOP_clean,10.72258,6.59075,10.71272,0.950401,1920.81,0.114282,0.6984,0.734848,0,Cu,Yes,Cu,clean,Y,Cu24 H80 C152 O112,24,80,152,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.48,45.6,948.88,368,9126.148866,0.950399909
434,FUVDEH01_clean,7.23867,5.86079,7.23867,1.59448,533.217,0,0.397,0.248984,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3647.254298,1.594525163
435,FUVDEH02_clean,7.02003,5.91062,7.02003,1.6404,493.979,0,0.3806,0.232017,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3545.165986,1.64044188
436,FUVDEH03_clean,6.89105,5.80728,6.89105,1.67548,498.219,0,0.3654,0.218087,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3470.938299,1.67552352
437,FUVDEH04_clean,6.74437,6.14599,6.74437,1.73737,495.479,0,0.3518,0.20249,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3347.280559,1.737421961
438,FUVDEH05_clean,7.30465,6.40041,7.2683,1.88786,438.985,0,0.3024,0.160181,0,Zn,Yes,Zn,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3080.456122,1.887914816
439,FUVDEH09_clean,7.0294,5.84289,7.0294,1.58635,523.994,0,0.397,0.25026,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3665.948116,1.58639418
440,FUVDEH10_clean,7.04062,5.87984,7.04062,1.60692,511.167,0,0.3892,0.242203,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3619.024592,1.606963038
441,FUVDEH11_clean,6.87873,5.8578,6.87873,1.63822,509.358,0,0.3836,0.234156,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3549.870427,1.638267896
442,FUVDEH12_clean,6.7205,5.84346,6.7205,1.66278,490.525,0,0.372,0.223721,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3497.431398,1.662831402
443,FUVDEH13_clean,6.5322,6.05224,6.5322,1.69182,540.534,0,0.3658,0.216217,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3437.407968,1.691867479
444,FUVDEH_clean,6.96664,5.8084,6.96664,1.59803,514.864,0,0.3906,0.244426,0,Zn,No,0,clean,Y,Zn8 H128 C176 N16 O32,0,128,176,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.32,13.2,889.12,360,3639.149273,1.598076451
445,FUVGAG02_clean,6.44753,5.88333,6.44753,1.88939,387.159,0,0.2574,0.136235,0,Zn,Yes,Zn,clean,Y,Zn8 H96 C144 N16 O32,0,96,144,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.32,13.2,737.12,296,2711.820213,1.889455651
446,FUWFUA_clean,7.25313,6.2676,7.10214,1.05922,1980.57,0,0.6472,0.611017,0,Cd,Yes,Cd,clean,Y,Cd18 H136 C176 N140 O12,0,136,176,140,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.3,30.42,1214.88,482,10076.23846,1.059201728
447,FUWQIZ_clean,11.3491,4.56532,11.34892,0.820083,2318.22,0,0.6918,0.843573,0,Cu,Yes,Cu,clean,Y,Cu18 H126 C234 N36 O72,18,126,234,36,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.22,34.2,1231.02,486,11617.71292,0.820074758
448,FUYCAE_clean,12.12006,7.41697,11.45114,0.805353,2038.6,0,0.6952,0.863224,0,Co,Yes,Co,clean,Y,Co16 H152 C224 S4 N16 O56,0,152,224,16,56,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.28,30.08,1157.2,468,10381.39967,0.805343782
449,FUYCAF_clean,4.03019,3.2193,4.01818,1.57717,0,1186.15,0.5154,0.326787,0.000126809,Fe,No,0,clean,N,Fe16 H48 C144 S24 O120,0,48,144,0,120,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.8,29.28,947.52,352,5644.315726,1.577167897
450,FUYCUZ_clean,12.25879,7.14465,12.25879,0.924481,2184.45,0,0.7496,0.810834,0,Zn,Yes,Zn,clean,Y,Zn32 H192 C348 O164,0,192,348,0,164,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926.76,52.8,1873.96,736,16326.75117,0.924537566
451,GABGOI_clean,6.19829,3.31833,6.1896,1.16905,1025.05,79.2829,0.5256,0.449596,0,Zn,No,0,clean,Y,Zn12 H180 C192 N48 O48,0,180,192,48,48,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.44,19.8,1196.64,480,6693.74102,1.169091623
452,GABYUG_clean,8.28187,3.85233,8.28187,1.39429,1719.71,0,0.5774,0.414117,0,Cd,No,0,clean,Y,Cd20 H120 C192 N120 Cl24 O24,0,120,192,120,24,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.6,33.8,1276.8,500,9040.50937,1.394276239
453,GACBIY_clean,10.24471,5.50706,10.24368,0.92198,1952.79,0.041585,0.6674,0.723877,0,Cu,Yes,Cu,clean,Y,Cu12 H132 C144 O72,12,132,144,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.08,22.8,905.28,360,6802.812434,0.921974304
454,GACYER_clean,11.44273,8.46463,11.4041,0.752428,2161.9,9.41673,0.746,0.991457,0,Zn,Yes,Zn,clean,Y,Zn16 H144 C216 O52,0,144,216,0,52,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.88,26.4,1046.48,428,10190.87078,0.752469085
455,GAFGEC_clean,6.70517,3.42904,6.68311,1.37564,1797.55,0,0.5494,0.399377,0,Fe,No,0,clean,Y,Fe32 H144 C304 S32 O224,0,144,304,0,224,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.68,58.56,1945.12,736,12304.49139,1.375636595
456,GAHSEQ_clean,9.12806,8.89551,9.12806,1.04861,1169.01,0,0.5662,0.539955,0,Pr,Yes,Pr,clean,Y,Pr4 H124 C144 O38,0,124,144,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.24,4.52,770.72,310,4792.148932,1.048592689
457,GAKTET_clean,4.25974,3.36532,4.21424,1.27924,565.657,0.366367,0.4394,0.343485,0,Cu,Yes,Cu,clean,Y,Cu8 H160 C184 N32 O16,8,160,184,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.72,15.2,973.52,400,4652.116665,1.279215519
458,GALFAB_clean,5.55868,3.43749,5.55868,1.2617,790.625,0,0.4566,0.361893,0,Co,No,0,clean,Y,Co4 H80 C124 S24 N24 O12,0,80,124,24,12,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.88,7.52,668.36,268,4084.525681,1.261671797
459,GANBAZ01_clean,5.75558,4.5162,5.6542,1.29703,1401.71,398.599,0.6488,0.500218,0,Mn,No,0,clean,Y,Mn8 C128 N112,0,0,128,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.28,12.4,666.88,248,4539.404663,1.297008793
460,GANBAZ02_clean,5.94516,4.40671,5.62899,1.06833,1884.21,0,0.666,0.623402,0,Mn,No,0,clean,Y,Mn8 C80 N112,0,0,80,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.88,12.4,544.48,200,4615.067927,1.068310258
